PeakID (cmd=annotatePeaks.pl ../chip_output/macs2_output/SRR21586222_summits.bed mm10 -gtf ../chip_output/tmp/mm10.ncbiRefSeq.gtf)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SRR21586222_peak_19339	chr17	6581962	6581962	+	2.6015	NA	intron (XM_030250199.1, intron 1 of 9)	-intron (XM_030250198.1, intron 1 of 5)	1104	XM_030250199.1	Gm29721	XM_030250199			Gm29721			
SRR21586222_peak_46202	chr9	63878967	63878967	+	2.6015	NA	Intergenic	Intergenic	-19161	Gm18541	Gm18541	Gm18541			Gm18541			NA
SRR21586222_peak_17267	chr15	98559112	98559112	+	2.6015	NA	TTS (NM_001368702.1)	-TTS (NM_001368702.1)	-8212	NR_028442.1	9330020H09Rik	NR_028442			9330020H09Rik			
SRR21586222_peak_32808	chr4	133397624	133397624	+	2.6015	NA	intron (XM_017320089.2, intron 1 of 10)	-intron (NM_001358455.1, intron 1 of 11)	-8664	XM_006538686.3	Slc9a1	NM_016981			Slc9a1			
SRR21586222_peak_34264	chr5	30673543	30673543	+	2.6015	NA	TTS (XM_030254094.1)	-TTS (XM_030254094.1)	6650	XM_030254094.1	Cenpa	XM_011240699			Cenpa			
SRR21586222_peak_12613	chr13	70625553	70625553	+	2.6015	NA	intron (XR_382437.4, intron 1 of 18)	-intron (NM_144837.3, intron 1 of 18)	-4910	XM_030247229.1	Ice1	NM_144837			Ice1			
SRR21586222_peak_22048	chr18	31839713	31839713	+	2.6015	NA	intron (XM_017317996.2, intron 7 of 22)	-intron (NM_001170967.1, intron 7 of 7)	-19307	Gm6665	Gm6665	Gm6665			Gm6665			NA
SRR21586222_peak_35281	chr5	101862605	101862605	+	2.6015	NA	intron (XM_030254821.1, intron 52 of 66)	-intron (NM_172882.3, intron 52 of 66)	36422	XR_001785074.2	Gm20548	XR_001785074			Gm20548			
SRR21586222_peak_13550	chr14	11947594	11947594	+	2.6015	NA	intron (XM_006517956.4, intron 2 of 28)	-intron (NM_008981.3, intron 2 of 29)	-242349	NM_001347593.1	Ptprg	NM_008981			Ptprg			
SRR21586222_peak_48186	chrX	73747582	73747582	+	2.6015	NA	Intergenic	Intergenic	-5092	Gm25226	Gm25226	Gm25226			Gm25226			NA
SRR21586222_peak_36282	chr5	135072069	135072069	+	2.6015	NA	TTS (NM_001199677.1)	-TTS (NM_001199677.1)	6000	XM_011240872.3	Vps37d	XM_011240873			Vps37d			
SRR21586222_peak_34217	chr5	28399571	28399571	+	2.59699	NA	intron (XM_006535735.4, intron 14 of 17)	-intron (NM_028234.1, intron 15 of 18)	65577	XM_006535648.4	Shh	XM_006535648			Shh			
SRR21586222_peak_13204	chr13	109806815	109806815	+	2.5966	NA	intron (XM_030247262.1, intron 6 of 15)	-intron (NM_011056.3, intron 7 of 16)	-89207	XM_006517649.4	Pde4d	XM_006517648			Pde4d			
SRR21586222_peak_37128	chr6	29435277	29435277	+	2.5966	NA	intron (NM_001311074.2, intron 1 of 46)	-intron (NM_001081185.2, intron 1 of 47)	2021	NM_001311074.2	Flnc	NM_001311074			Flnc			
SRR21586222_peak_10738	chr12	100138262	100138262	+	2.5966	NA	intron (XR_381516.4, intron 7 of 12)	-intron (NM_001290303.1, intron 7 of 13)	21387	NR_165261.1	Nrde2	NM_001290303			Nrde2			
SRR21586222_peak_1815	chr1	118983707	118983707	+	2.5966	NA	promoter-TSS (XM_006529141.4)	-promoter-TSS (XM_006529141.4)	-637	XM_006529141.4	Gli2	XM_011247924			Gli2			
SRR21586222_peak_48834	chrX	150477987	150477987	+	2.5966	NA	intron (XM_011247836.2, intron 1 of 3)	-intron (XM_011247836.2, intron 1 of 3)	14339	3110067C02Rik	3110067C02Rik	3110067C02Rik			3110067C02Rik			NA
SRR21586222_peak_44360	chr8	106988011	106988011	+	2.5966	NA	intron (NM_009229.5, intron 2 of 6)	-intron (NM_001368316.1, intron 2 of 5)	21600	XR_003947664.1	Gm22085	XR_003947664			Gm22085			
SRR21586222_peak_46393	chr9	70452012	70452012	+	2.5966	NA	intron (XM_030244751.1, intron 6 of 13)	-intron (NM_001357494.1, intron 7 of 14)	-23472	XR_003948463.1	Gm24615	XR_003948463			Gm24615			
SRR21586222_peak_16053	chr15	39217417	39217417	+	2.5966	NA	intron (NM_001256383.1, intron 1 of 25)	-intron (NM_001256382.1, intron 1 of 26)	19131	NM_001256382.1	Rims2	NM_001256384			Rims2			
SRR21586222_peak_42847	chr8	27113221	27113221	+	2.5966	NA	intron (XR_003947355.1, intron 8 of 18)	-intron (NM_054044.2, intron 8 of 18)	-5592	XR_870285.3	Gm39151	XR_870286			Gm39151			
SRR21586222_peak_40733	chr7	58208059	58208059	+	2.5966	NA	Intergenic	Intergenic	-59832	XR_003947171.1	Gm26288	XR_003947171			Gm26288			
SRR21586222_peak_30794	chr4	21824738	21824738	+	2.5966	NA	exon (NM_001290425.1, exon 13 of 17)	-exon (NM_001290425.1, exon 13 of 17)	-21919	XM_017320353.2	Pnisr	NM_001369189			Pnisr			
SRR21586222_peak_33076	chr4	138693365	138693365	+	2.5966	NA	intron (XR_390865.3, intron 1 of 2)	-intron (XR_003955134.1, intron 1 of 3)	15855	XR_390865.3	Gm32770	XR_390863			Gm32770			
SRR21586222_peak_8645	chr11	106546040	106546040	+	2.5966	NA	intron (XM_006533148.4, intron 4 of 11)	-intron (NM_198292.3, intron 4 of 11)	33131	XM_006533143.3	Tex2	XM_006533146			Tex2			
SRR21586222_peak_28466	chr3	34058039	34058039	+	2.5966	NA	exon (NM_001026211.2, exon 6 of 6)	-exon (NM_001026211.2, exon 6 of 6)	23315	NM_001286972.1	Dnajc19	NM_001286972			Dnajc19			
SRR21586222_peak_24816	chr2	24442634	24442634	+	2.5966	NA	intron (NM_011040.4, intron 4 of 11)	-intron (NM_011040.4, intron 4 of 11)	2241	NR_166593.1	Gm13415	NR_166593			Gm13415			
SRR21586222_peak_8735	chr11	107629558	107629558	+	2.5966	NA	intron (XM_030246430.1, intron 16 of 31)	-intron (NM_001368755.1, intron 17 of 32)	-8164	NR_105897.1	Mir6932	NR_105897			Mir6932			
SRR21586222_peak_9171	chr12	3449278	3449278	+	2.5966	NA	intron (XM_030246969.1, intron 1 of 10)	-intron (NM_001270988.1, intron 3 of 12)	-2382	XM_030246972.1	Asxl2	XM_030246968			Asxl2			
SRR21586222_peak_35650	chr5	114664900	114664900	+	2.5966	NA	Intergenic	Intergenic	-6465	XM_006530432.2	Trpv4	NM_022017			Trpv4			
SRR21586222_peak_18527	chr16	36769064	36769064	+	2.5966	NA	intron (XR_003951808.1, intron 7 of 22)	-intron (NM_021301.3, intron 7 of 21)	-5671	XM_006522428.2	Slc15a2	XM_006522428			Slc15a2			
SRR21586222_peak_6365	chr11	22906703	22906703	+	2.5966	NA	intron (XM_017314316.2, intron 4 of 4)	-intron (NM_001361661.1, intron 2 of 2)	37802	XR_003949881.1	Gm24917	XR_003949881			Gm24917			
SRR21586222_peak_17698	chr16	9011235	9011235	+	2.5966	NA	Intergenic	Intergenic	5875	XR_875889.1	Gm30444	XR_875894			Gm30444			
SRR21586222_peak_974	chr1	62795873	62795873	+	2.59604	NA	exon (NM_001077406.1, exon 16 of 16)	-exon (NM_001077406.1, exon 16 of 16)	-1141	NR_040601.1	4930487H11Rik	NR_040601			4930487H11Rik			
SRR21586222_peak_23661	chr19	23162493	23162493	+	2.59604	NA	intron (NM_010638.5, intron 1 of 1)	-intron (NM_010638.5, intron 1 of 1)	13062	NR_035423.1	Mir1192	NR_035423			Mir1192			
SRR21586222_peak_3582	chr10	20149400	20149400	+	2.59604	NA	intron (NM_008635.2, intron 1 of 17)	-intron (NM_001198635.1, intron 1 of 17)	480	NM_001198635.1	Map7	XM_006512581			Map7			
SRR21586222_peak_36402a	chr5	137501759	137501759	+	2.59604	NA	exon (NM_028753.2, exon 2 of 2)	-exon (NM_028753.2, exon 2 of 2)	670	NM_028753.2	Pop7	NM_028753			Pop7			
SRR21586222_peak_45049a	chr9	7961556	7961556	+	2.59604	NA	intron (XM_030244251.1, intron 2 of 5)	-intron (NM_001171147.1, intron 4 of 8)	4266	XM_030244251.1	Yap1	XM_006509852			Yap1			
SRR21586222_peak_36407	chr5	137597448	137597448	+	2.59604	NA	intron (XM_006504614.4, intron 4 of 5)	-intron (NM_001254762.1, intron 3 of 4)	3260	NM_001254762.1	Mospd3	NM_001254762			Mospd3			
SRR21586222_peak_12258	chr13	62183037	62183037	+	2.59574	NA	Intergenic	Intergenic	17445	Gm7640	Gm7640	Gm7640			Gm7640			NA
SRR21586222_peak_31165	chr4	45426795	45426795	+	2.59442	NA	intron (NM_001033306.1, intron 5 of 5)	-intron (NM_001033306.1, intron 5 of 5)	17405	XR_001784277.2	Gm46852	XR_001784277			Gm46852			
SRR21586222_peak_33756	chr4	155746918	155746918	+	2.59442	NA	TTS (XR_003954864.1)	-TTS (XR_003954864.1)	12114	NM_001101506.1	Tmem240	NM_001101506			Tmem240			
SRR21586222_peak_35416	chr5	107839709	107839709	+	2.59442	NA	intron (XM_006534784.3, intron 2 of 20)	-intron (NM_001378824.1, intron 2 of 19)	9547	NM_001276397.1	Ube2d2b	NM_001276397			Ube2d2b			
SRR21586222_peak_34324	chr5	32412672	32412672	+	2.59442	NA	Intergenic	Intergenic	-7256	Gm5864	Gm5864	Gm5864			Gm5864			NA
SRR21586222_peak_36770	chr5	150522692	150522692	+	2.59442	NA	promoter-TSS (NM_001081001.2)	-promoter-TSS (NM_001081001.2)	71	NM_001081001.2	Brca2	NM_009765			Brca2			
SRR21586222_peak_4924	chr10	81643966	81643966	+	2.59442	NA	intron (XM_006514098.4, intron 18 of 20)	-intron (NM_001374016.1, intron 17 of 19)	3945	XM_030245273.1	Ankrd24	XM_011243564			Ankrd24			
SRR21586222_peak_40470	chr7	44697360	44697360	+	2.59442	NA	Intergenic	Intergenic	-11338	XM_006541239.2	Izumo2	NM_001368390			Izumo2			
SRR21586222_peak_10491	chr12	84193987	84193987	+	2.59442	NA	promoter-TSS (NM_001163502.1)	-promoter-TSS (NM_001163502.1)	28	NM_001163502.1	Mideas	XM_006515843			Mideas			
SRR21586222_peak_29286	chr3	90011048	90011048	+	2.59442	NA	promoter-TSS (XR_003954773.1)	-promoter-TSS (XR_003954773.1)	162	NR_106129.1	Mir7669	NR_106129			Mir7669			
SRR21586222_peak_507	chr1	36583536	36583536	+	2.59442	NA	intron (XM_030255205.1, intron 8 of 11)	-intron (NM_001126046.1, intron 11 of 14)	5802	XM_006496122.4	Fam178b	NM_001372416			Fam178b			
SRR21586222_peak_24201	chr19	46597993	46597993	+	2.59442	NA	Intergenic	Intergenic	-1113	NM_001177812.1	Wbp1l	NM_146099			Wbp1l			
SRR21586222_peak_26734a	chr2	132684970	132684970	+	2.59146	NA	Intergenic	Intergenic	-1961	NM_001358260.1	Shld1	NM_001358260			Shld1			
SRR21586222_peak_42687	chr8	20599602	20599602	+	2.59146	NA	Intergenic	Intergenic	-2289	Gm21112	Gm21112	Gm21112			Gm21112			NA
SRR21586222_peak_28485	chr3	34795523	34795523	+	2.59094	NA	Intergenic	Intergenic	23448	NR_110488.1	Gm38509	NR_110488			Gm38509			
SRR21586222_peak_45349	chr9	22085450	22085450	+	2.59094	NA	promoter-TSS (NM_001253897.1)	-promoter-TSS (NM_001253897.1)	-23	NM_012029.2	Ecsit	XM_011242538			Ecsit			
SRR21586222_peak_27730	chr2	175053292	175053292	+	2.59094	NA	intron (XM_030252312.1, intron 1 of 2)	-intron (XM_030252312.1, intron 1 of 2)	-9019	Gm14439	Gm14439	Gm14439			Gm14439			NA
SRR21586222_peak_10500	chr12	84347322	84347322	+	2.59094	NA	intron (XR_003950036.1, intron 6 of 7)	-intron (NM_001358283.1, intron 7 of 8)	-12693	Gm20958	Gm20958	Gm20958			Gm20958			NA
SRR21586222_peak_4520	chr10	69304995	69304995	+	2.59094	NA	Intergenic	Intergenic	-7072	XR_871809.2	Gm40685	XR_871809			Gm40685			
SRR21586222_peak_16259	chr15	55028404	55028404	+	2.59094	NA	exon (NM_001081288.1, exon 23 of 26)	-exon (NM_001081288.1, exon 23 of 26)	-41541	NR_155513.1	Gm2491	NR_155513			Gm2491			
SRR21586222_peak_38089	chr6	89868371	89868371	+	2.59094	NA	Intergenic	Intergenic	2158	NM_053220.2	Vmn1r43	NM_053220			Vmn1r43			
SRR21586222_peak_18540	chr16	37788499	37788499	+	2.59094	NA	intron (NM_008047.5, intron 2 of 10)	-intron (NM_008047.5, intron 2 of 10)	11444	NM_008047.5	Fstl1	NM_008047			Fstl1			
SRR21586222_peak_35886	chr5	121283271	121283271	+	2.59094	NA	promoter-TSS (XR_003955778.1)	-promoter-TSS (XR_003955778.1)	8	XR_003955778.1	Gm52784	XR_003955778			Gm52784			
SRR21586222_peak_1574	chr1	93228012	93228012	+	2.59094	NA	intron (XR_003956159.1, intron 31 of 31)	-intron (NM_001310428.1, intron 31 of 31)	-7784	XM_030252567.1	Sned1	XM_017319510			Sned1			
SRR21586222_peak_645	chr1	43899592	43899592	+	2.59094	NA	exon (Gm8241, exon 1 of 1)	-exon (Gm8241, exon 1 of 1)	1467	Gm8241	Gm8241	Gm8241			Gm8241			NA
SRR21586222_peak_19423	chr17	10406237	10406237	+	2.59094	NA	intron (XM_006523353.4, intron 3 of 3)	-intron (NM_027032.2, intron 4 of 4)	34673	XR_876405.1	Gm39565	XR_876405			Gm39565			
SRR21586222_peak_11915	chr13	46810273	46810273	+	2.59094	NA	intron (XM_030247165.1, intron 13 of 39)	-intron (NM_010617.2, intron 14 of 37)	-42624	XR_003950728.1	Gm24620	XR_003950728			Gm24620			
SRR21586222_peak_31031	chr4	40861310	40861310	+	2.59094	NA	Intergenic	Intergenic	-7326	NM_022305.5	B4galt1	NR_165793			B4galt1			
SRR21586222_peak_19271	chr17	3552171	3552171	+	2.59094	NA	intron (XR_385130.3, intron 2 of 8)	-intron (NM_146074.3, intron 2 of 6)	5584	NM_146074.3	Tfb1m	XR_385130			Tfb1m			
SRR21586222_peak_27328	chr2	161341629	161341629	+	2.59094	NA	Intergenic	Intergenic	-49553	XR_375192.2	Gm35374	XR_375192			Gm35374			
SRR21586222_peak_755	chr1	52527650	52527650	+	2.59094	NA	Intergenic	Intergenic	5429	Rps27a-ps1	Rps27a-ps1	Rps27a-ps1			Rps27a-ps1			NA
SRR21586222_peak_41058	chr7	81321267	81321267	+	2.59094	NA	intron (NM_008803.3, intron 17 of 21)	-intron (NM_008803.3, intron 17 of 21)	23967	NM_009092.3	Rps17	NM_009092			Rps17			
SRR21586222_peak_3649	chr10	22410605	22410605	+	2.59094	NA	exon (XR_001779736.2, exon 1 of 3)	-exon (XR_001779736.2, exon 1 of 3)	400	XR_871505.2	Gm34607	XR_871502			Gm34607			
SRR21586222_peak_19098	chr16	91225520	91225520	+	2.59094	NA	promoter-TSS (NM_016967.2)	-promoter-TSS (NM_016967.2)	-30	NM_016967.2	Olig2	NM_016967			Olig2			
SRR21586222_peak_10977	chr12	111143279	111143279	+	2.59094	NA	Intergenic	Intergenic	-23042	XM_006515801.3	Traf3	NM_001364364			Traf3			
SRR21586222_peak_46375a	chr9	70197206	70197206	+	2.58982	NA	exon (XR_001779215.2, exon 3 of 3)	-exon (XR_001779215.2, exon 3 of 3)	-10144	NM_181072.3	Myo1e	XM_011242814			Myo1e			
SRR21586222_peak_40480b	chr7	44854970	44854970	+	2.58982	NA	exon (NM_001253920.1, exon 5 of 5)	-exon (NM_001253920.1, exon 5 of 5)	-1509	XM_030242848.1	Pnkp	XM_030242848			Pnkp			
SRR21586222_peak_32450	chr4	125124669	125124669	+	2.58982	NA	intron (NM_153159.2, intron 2 of 5)	-intron (NM_153159.2, intron 2 of 5)	3212	NM_153159.2	Zc3h12a	NM_153159			Zc3h12a			
SRR21586222_peak_48712b	chrX	134586187	134586187	+	2.5889	NA	intron (NM_019865.5, intron 2 of 4)	-intron (NM_019865.5, intron 2 of 4)	533	NM_019865.5	Rpl36a	NM_019865			Rpl36a			
SRR21586222_peak_48972	chrX	162761082	162761082	+	2.58889	NA	exon (XM_030251353.1, exon 1 of 12)	-exon (XM_030251353.1, exon 1 of 12)	233	XM_030251353.1	Rbbp7	XM_030251353			Rbbp7			
SRR21586222_peak_47893a	chrX	36816851	36816851	+	2.58889	NA	exon (NR_131979.1, exon 1 of 2)	-exon (NR_131979.1, exon 1 of 2)	349	NR_131979.1	Mdrl	NR_131979			Mdrl			
SRR21586222_peak_7316a	chr11	68901392	68901392	+	2.58841	NA	promoter-TSS (NM_009080.2)	-promoter-TSS (NM_009080.2)	-174	NM_009080.2	Rpl26	NM_009080			Rpl26			
SRR21586222_peak_22983a	chr18	80434437	80434437	+	2.58841	NA	intron (XM_011247096.2, intron 11 of 13)	-intron (NM_026295.3, intron 10 of 12)	35134	XM_011247096.2	Ctdp1	XM_011247096			Ctdp1			
SRR21586222_peak_35476b	chr5	109869637	109869637	+	2.58819	NA	intron (XM_030255018.1, intron 2 of 3)	-intron (NM_001378279.1, intron 1 of 3)	2926	NM_001378279.1	AB010352	XM_030255017			AB010352			
SRR21586222_peak_8466a	chr11	101696435	101696435	+	2.58803	NA	exon (XR_880218.1, exon 1 of 2)	-exon (XR_880218.1, exon 1 of 2)	184	XR_880218.1	Gm39391	XR_880218			Gm39391			
SRR21586222_peak_12704c	chr13	75873550	75873550	+	2.58803	NA	intron (XM_011244574.3, intron 11 of 11)	-intron (NM_028493.2, intron 11 of 11)	-31597	XR_003950796.1	Gm24163	XR_003950796			Gm24163			
SRR21586222_peak_8270	chr11	97711556	97711556	+	2.58803	NA	intron (NM_011971.4, intron 4 of 5)	-intron (NM_011971.4, intron 4 of 5)	8122	NM_011971.4	Psmb3	NM_011971			Psmb3			
SRR21586222_peak_36644	chr5	145125495	145125495	+	2.58803	NA	intron (NM_023142.2, intron 5 of 9)	-intron (NM_023142.2, intron 5 of 9)	11239	NM_023142.2	Arpc1b	NM_023142			Arpc1b			
SRR21586222_peak_12690	chr13	75461353	75461353	+	2.58803	NA	Intergenic	Intergenic	57061	Gm8278	Gm8278	Gm8278			Gm8278			NA
SRR21586222_peak_34734a	chr5	64702004	64702004	+	2.58803	NA	Intergenic	Intergenic	-2596	XR_868446.2	Gm26761	XR_376975			Gm26761			
SRR21586222_peak_14513	chr14	55841136	55841136	+	2.58803	NA	Intergenic	Intergenic	-12979	NM_001040072.1	Nynrin	NM_001040072			Nynrin			
SRR21586222_peak_39776	chr7	24411066	24411066	+	2.58803	NA	intron (XM_006540378.4, intron 6 of 13)	-intron (NM_028047.2, intron 6 of 13)	11140	XM_006540377.1	Smg9	XM_006540378			Smg9			
SRR21586222_peak_45762	chr9	44882612	44882612	+	2.58803	NA	exon (XR_001779148.2, exon 2 of 3)	-exon (XR_001779148.2, exon 2 of 3)	-1260	XM_011242444.3	Kmt2a	XM_006510128			Kmt2a			
SRR21586222_peak_46372	chr9	70174554	70174554	+	2.58803	NA	Intergenic	Intergenic	-14287	XR_870894.1	Gm39476	XR_870894			Gm39476			
SRR21586222_peak_22454a	chr18	47496135	47496135	+	2.58803	NA	Intergenic	Intergenic	-41600	NR_033454.1	Gm5095	NR_033454			Gm5095			
SRR21586222_peak_45345b	chr9	22003290	22003290	+	2.58803	NA	promoter-TSS (NM_001163787.1)	-promoter-TSS (NM_001163787.1)	161	XM_006510096.2	Prkcsh	NM_001293650			Prkcsh			
SRR21586222_peak_35748	chr5	116409816	116409816	+	2.58737	NA	intron (NM_030704.3, intron 2 of 2)	-intron (NM_030704.3, intron 2 of 2)	3136	XR_003955987.1	Gm36841	XR_878708			Gm36841			
SRR21586222_peak_11690a	chr13	35739286	35739286	+	2.58518	NA	intron (XR_382045.4, intron 3 of 8)	-intron (NM_009881.3, intron 3 of 9)	-2116	NM_001123386.1	Cdyl	NM_001378941			Cdyl			
SRR21586222_peak_6854	chr11	51876074	51876074	+	2.57948	NA	Intergenic	Intergenic	-6262	XR_879830.3	Gm39820	XR_879830			Gm39820			
SRR21586222_peak_30692	chr4	14900185	14900185	+	2.57948	NA	intron (NM_028264.4, intron 4 of 6)	-intron (NM_028264.4, intron 4 of 6)	-29643	XM_011249888.3	Gm11837	XM_011249888			Gm11837			
SRR21586222_peak_17027	chr15	84665926	84665926	+	2.57948	NA	intron (XM_030248272.1, intron 1 of 8)	-intron (NM_001346662.1, intron 1 of 8)	2668	XM_030248272.1	Prr5	XM_006520279			Prr5			
SRR21586222_peak_46434	chr9	72289821	72289821	+	2.57948	NA	exon (Gm19353, exon 1 of 1)	-exon (Gm19353, exon 1 of 1)	180	Gm19353	Gm19353	Gm19353			Gm19353			NA
SRR21586222_peak_41076	chr7	82224514	82224514	+	2.57948	NA	intron (XM_030242263.1, intron 2 of 9)	-intron (NM_001277954.2, intron 1 of 8)	31430	XR_003946812.1	Gm32903	XR_003946815			Gm32903			
SRR21586222_peak_29896a	chr3	116576920	116576920	+	2.57948	NA	intron (XM_030252599.1, intron 9 of 9)	-intron (NM_001379629.1, intron 5 of 7)	13937	NM_001379629.1	Lrrc39	NM_001379630			Lrrc39			
SRR21586222_peak_17281	chr15	98851854	98851854	+	2.57948	NA	intron (XM_030248625.1, intron 32 of 55)	-intron (NM_001033276.3, intron 32 of 54)	19351	NM_001033276.3	Kmt2d	XM_017316674			Kmt2d			
SRR21586222_peak_38967	chr6	134545049	134545049	+	2.57948	NA	intron (NM_008514.4, intron 1 of 22)	-intron (NM_008514.4, intron 1 of 22)	21671	XM_006505657.4	Lrp6	XM_006505657			Lrp6			
SRR21586222_peak_36534	chr5	142401311	142401311	+	2.57948	NA	promoter-TSS (NM_199068.2)	-promoter-TSS (NM_199068.2)	-186	NM_199068.2	Foxk1	NM_199068			Foxk1			
SRR21586222_peak_36875	chr6	5139300	5139300	+	2.57948	NA	intron (XR_003956199.1, intron 12 of 14)	-intron (NM_001363809.1, intron 12 of 15)	14712	XR_001785191.2	Gm46949	XR_001785191			Gm46949			
SRR21586222_peak_40639	chr7	49439256	49439256	+	2.57948	NA	promoter-TSS (XR_003946638.1)	-promoter-TSS (XR_003946638.1)	-950	XR_003946638.1	Gm51447	XR_003946638			Gm51447			
SRR21586222_peak_33029	chr4	136900062	136900062	+	2.57948	NA	Intergenic	Intergenic	-1218	NM_007572.2	C1qa	NM_007572			C1qa			
SRR21586222_peak_47960	chrX	42149785	42149785	+	2.57948	NA	promoter-TSS (NM_001290713.2)	-promoter-TSS (NM_001290713.2)	102	XM_011250987.1	Stag2	NM_001077712			Stag2			
SRR21586222_peak_2922	chr1	178369160	178369160	+	2.57948	NA	Intergenic	Intergenic	-21659	XR_003949190.1	Gm24919	XR_003949190			Gm24919			
SRR21586222_peak_2849	chr1	172513987	172513987	+	2.57948	NA	exon (XR_865739.1, exon 1 of 3)	-exon (XR_865739.1, exon 1 of 3)	1968	XR_865739.1	Gm37125	XR_865740			Gm37125			
SRR21586222_peak_35700	chr5	115349142	115349142	+	2.57948	NA	promoter-TSS (NM_007748.5)	-promoter-TSS (NM_007748.5)	-184	NM_007748.5	Cox6a1	NM_007748			Cox6a1			
SRR21586222_peak_7560	chr11	75314414	75314414	+	2.57948	NA	intron (XM_006534051.2, intron 9 of 17)	-intron (NM_001164223.1, intron 9 of 17)	-16746	XR_003949715.1	Gm35117	XR_001780266			Gm35117			
SRR21586222_peak_27038	chr2	153204032	153204032	+	2.57948	NA	intron (XM_030252272.1, intron 16 of 17)	-intron (NM_133847.3, intron 16 of 17)	-7009	Gm20094	Gm20094	Gm20094			Gm20094			NA
SRR21586222_peak_38429	chr6	113259305	113259305	+	2.57948	NA	exon (XM_030255688.1, exon 1 of 13)	-exon (XM_030255688.1, exon 1 of 13)	179	XM_030255688.1	Mtmr14	NR_155433			Mtmr14			
SRR21586222_peak_16102	chr15	41451801	41451801	+	2.57948	NA	intron (NM_001358977.1, intron 1 of 16)	-intron (NM_001130166.1, intron 1 of 16)	2698	NM_001358977.1	Oxr1	NM_001358976			Oxr1			
SRR21586222_peak_19337a	chr17	6570841	6570841	+	2.5792	NA	intron (XM_030250199.1, intron 2 of 9)	-intron (XM_030250198.1, intron 2 of 5)	12225	XM_030250199.1	Gm29721	XM_030250199			Gm29721			
SRR21586222_peak_22092a	chr18	33908045	33908045	+	2.57918	NA	intron (XM_030250330.1, intron 1 of 21)	-intron (NM_013512.2, intron 3 of 23)	10286	XM_006525629.2	Epb41l4a	XM_030250327			Epb41l4a			
SRR21586222_peak_16981	chr15	83204831	83204831	+	2.57918	NA	Intergenic	Intergenic	-28391	XM_030248273.1	Cyb5r3	XM_030248273			Cyb5r3			
SRR21586222_peak_19163a	chr16	94013755	94013755	+	2.57918	NA	exon (XR_003951876.1, exon 3 of 4)	-exon (XR_003951876.1, exon 3 of 4)	3100	XR_003951876.1	2410003I16Rik	XR_003951876			2410003I16Rik			
SRR21586222_peak_38983	chr6	134826324	134826324	+	2.57918	NA	Intergenic	Intergenic	-3803	XM_011241329.3	Crebl2	XM_011241329			Crebl2			
SRR21586222_peak_45656	chr9	40781172	40781172	+	2.57916	NA	exon (NM_133733.5, exon 6 of 7)	-exon (NM_133733.5, exon 6 of 7)	-20104	NM_031165.5	Hspa8	NM_031165			Hspa8			
SRR21586222_peak_40602	chr7	46797379	46797379	+	2.57839	NA	intron (NM_001360075.1, intron 1 of 14)	-intron (NM_001291075.1, intron 1 of 15)	708	NM_001360075.1	Gtf2h1	NM_008186			Gtf2h1			
SRR21586222_peak_31107	chr4	43406456	43406456	+	2.57839	NA	promoter-TSS (NM_199057.3)	-promoter-TSS (NM_199057.3)	30	XM_011249896.2	Rusc2	XM_006537528			Rusc2			
SRR21586222_peak_16358	chr15	59301893	59301893	+	2.57839	NA	Intergenic	Intergenic	-5055	NR_045613.1	Zfp572	NR_045613			Zfp572			
SRR21586222_peak_17922b	chr16	16921189	16921189	+	2.57839	NA	intron (XM_017317124.2, intron 6 of 7)	-intron (NM_176833.4, intron 6 of 7)	-10184	Gm46540	Gm46540	Gm46540			Gm46540			NA
SRR21586222_peak_33451	chr4	147636951	147636951	+	2.5764	NA	intron (NM_145078.2_2, intron 2 of 4)	-intron (NM_145078.2_2, intron 2 of 4)	5557	NM_145078.2_2	Zfp979	NM_145078			Zfp979			
SRR21586222_peak_44393a	chr8	107448324	107448324	+	2.57401	NA	intron (XR_879156.2, intron 1 of 1)	-intron (NM_025830.4, intron 1 of 23)	955	XR_879156.2	Gm39241	XR_879156			Gm39241			
