PeakID (cmd=annotatePeaks.pl ../chip_output/macs2_output/SRR21586220_summits.bed mm10 -gtf ../chip_output/tmp/mm10.ncbiRefSeq.gtf)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SRR21586220_peak_34856	chr6	37731033	37731033	+	1.57326	NA	intron (XR_868982.1, intron 3 of 3)	-intron (XR_868981.1, intron 2 of 2)	16378	XR_003956377.1	Gm38791	XR_003956377			Gm38791			
SRR21586220_peak_8634	chr12	11302313	11302313	+	1.57326	NA	intron (XM_006515173.3, intron 20 of 24)	-intron (NM_001324476.1, intron 21 of 25)	2426	NR_106136.1	Mir7675	NR_106136			Mir7675			
SRR21586220_peak_43975b	chr9	106429645	106429645	+	1.57326	NA	exon (NM_001324534.1, exon 1 of 3)	-exon (NM_001324534.1, exon 1 of 3)	234	NM_009082.3	Rpl29	NM_001324533			Rpl29			
SRR21586220_peak_31479	chr4	155377339	155377339	+	1.57326	NA	Intergenic	Intergenic	-14760	XM_006539046.4	Cfap74	XR_390769			Cfap74			
SRR21586220_peak_28685	chr4	24577563	24577563	+	1.57326	NA	intron (XR_003954900.1, intron 14 of 22)	-intron (NM_199467.3, intron 14 of 23)	42456	XM_011249970.3	Mms22l	XR_003954899			Mms22l			
SRR21586220_peak_36981	chr7	5048035	5048035	+	1.57326	NA	intron (NR_166619.1, intron 3 of 3)	-intron (NR_166619.1, intron 3 of 3)	-3497	NM_026900.1	Zfp580	NM_026900			Zfp580			
SRR21586220_peak_36521	chr6	128734935	128734935	+	1.57326	NA	Intergenic	Intergenic	-10605	XM_017321281.1	Klrb1	XM_017321281			Klrb1			
SRR21586220_peak_30859	chr4	138821052	138821052	+	1.57326	NA	intron (XM_030253319.1, intron 1 of 6)	-intron (NM_001122954.1, intron 1 of 5)	1320	XM_017320044.1	Pla2g5	XM_017320044			Pla2g5			
SRR21586220_peak_29663	chr4	98395771	98395771	+	1.57326	NA	promoter-TSS (NM_001005784.1)	-promoter-TSS (NM_001005784.1)	-55	NM_001005784.1	Patj	XM_006502699			Patj			
SRR21586220_peak_1460	chr1	93439465	93439465	+	1.57326	NA	intron (XM_030242016.1, intron 4 of 28)	-intron (NM_001301364.1, intron 3 of 27)	5962	XM_006529075.3	Hdlbp	NM_001357556			Hdlbp			
SRR21586220_peak_22513	chr19	50439915	50439915	+	1.57326	NA	intron (XM_030251009.1, intron 1 of 25)	-intron (NM_001252501.1, intron 2 of 25)	35537	XM_017318265.2	Sorcs1	NM_001252501			Sorcs1			
SRR21586220_peak_23337	chr2	32381727	32381727	+	1.57326	NA	exon (NM_198001.2, exon 1 of 2)	-exon (NM_198001.2, exon 1 of 2)	188	NM_198001.2	1110008P14Rik	NM_198001			1110008P14Rik			
SRR21586220_peak_34108	chr5	142386423	142386423	+	1.57326	NA	exon (XR_377178.3, exon 1 of 4)	-exon (XR_377178.3, exon 1 of 4)	1786	XR_377178.3	Gm31127	XR_377178			Gm31127			
SRR21586220_peak_35763	chr6	89868385	89868385	+	1.57326	NA	Intergenic	Intergenic	2144	NM_053220.2	Vmn1r43	NM_053220			Vmn1r43			
SRR21586220_peak_26581	chr3	37559272	37559272	+	1.57326	NA	intron (XR_001783808.2, intron 2 of 2)	-intron (NM_001163511.2_3, intron 15 of 15)	40941	Gm12565	Gm12565	Gm12565			Gm12565			NA
SRR21586220_peak_37371	chr7	24983575	24983575	+	1.57326	NA	intron (XM_011250519.3, intron 16 of 21)	-intron (NM_001290469.1, intron 16 of 22)	4092	NR_106014.1	Mir7047	NR_106014			Mir7047			
SRR21586220_peak_44050b	chr9	108306820	108306820	+	1.57326	NA	promoter-TSS (NM_001311156.1)	-promoter-TSS (NM_001311156.1)	23	NM_001313962.1	Rhoa	NM_016802			Rhoa			
SRR21586220_peak_7254	chr11	84277235	84277235	+	1.57326	NA	intron (XM_030245463.1, intron 24 of 53)	-intron (NM_133360.2, intron 24 of 53)	-69063	Gm31074	Gm31074	Gm31074			Gm31074			NA
SRR21586220_peak_978	chr1	64543984	64543984	+	1.57326	NA	intron (XM_006495652.4, intron 1 of 7)	-intron (NM_001037726.1, intron 1 of 6)	11002	XM_011238424.3	Creb1	XM_017314099			Creb1			
SRR21586220_peak_4794	chr10	95221793	95221793	+	1.5726	NA	intron (XM_006513181.4, intron 2 of 2)	-intron (NM_001330138.1, intron 2 of 2)	-75968	NR_131146.1	Gm29684	NR_131146			Gm29684			
SRR21586220_peak_7782	chr11	100681240	100681240	+	1.5699	NA	intron (XR_880214.3, intron 1 of 4)	-intron (NM_001373887.1, intron 1 of 8)	4003	XR_003949773.1	LOC115487802	XR_003949773			LOC115487802			
SRR21586220_peak_43876	chr9	100964467	100964467	+	1.5699	NA	Intergenic	Intergenic	70417	NM_025835.3	Pccb	XM_006511370			Pccb			
SRR21586220_peak_41388	chr8	94120362	94120362	+	1.5699	NA	Intergenic	Intergenic	-16842	NM_008631.3	Mt4	NM_008631			Mt4			
SRR21586220_peak_39767	chr7	142047899	142047899	+	1.5699	NA	intron (NM_001382351.1, intron 1 of 5)	-intron (NM_001347560.1, intron 1 of 4)	12954	NM_001347560.1	Mob2	XM_011241972			Mob2			
SRR21586220_peak_36373	chr6	124668923	124668923	+	1.5699	NA	intron (XR_377423.3, intron 1 of 12)	-intron (NM_145130.2, intron 1 of 12)	5819	NM_145130.2	Lpcat3	NR_149320			Lpcat3			
SRR21586220_peak_19046	chr17	42906644	42906644	+	1.5699	NA	Intergenic	Intergenic	-29937	XR_001782031.2	Cd2ap	XR_001782031			Cd2ap			
SRR21586220_peak_38593c	chr7	80889871	80889871	+	1.56907	NA	TTS (NM_028026.2)	-TTS (NM_028026.2)	-3529	XR_391646.3	Gm32112	XR_391646			Gm32112			
SRR21586220_peak_37556a	chr7	28358080	28358080	+	1.56907	NA	Intergenic	Intergenic	6540	NR_028129.1	AF357399	NR_028129			AF357399			
SRR21586220_peak_19149	chr17	46667906	46667906	+	1.56869	NA	exon (NM_001368622.1, exon 8 of 8)	-exon (NM_001368622.1, exon 8 of 8)	6400	NM_001368622.1	Rrp36	NM_001368622			Rrp36			
SRR21586220_peak_10214	chr12	110519164	110519164	+	1.56869	NA	intron (NM_001364212.1, intron 1 of 10)	-intron (NM_001081457.3, intron 1 of 12)	-32979	NR_168659.1	Gm19605	NR_168659			Gm19605			
SRR21586220_peak_27008a	chr3	81034701	81034701	+	1.56869	NA	Intergenic	Intergenic	-1715	NM_001357746.1	Pdgfc	XM_017319655			Pdgfc			
SRR21586220_peak_5392	chr11	4031791	4031791	+	1.56323	NA	promoter-TSS (NM_146013.1)	-promoter-TSS (NM_146013.1)	9	NM_146013.1	Sec14l4	XM_006514437			Sec14l4			
SRR21586220_peak_10667	chr13	21172569	21172569	+	1.56323	NA	TTS (rna-n-TLcaa4)	-TTS (rna-n-TLcaa4)	218	rna-n-TQctg7	n-TQctg7	rna-n-TQctg7			n-TQctg7			
SRR21586220_peak_11623b	chr13	66504196	66504196	+	1.56323	NA	Intergenic	Intergenic	-8825	Vmn2r-ps105	Vmn2r-ps105	Vmn2r-ps105			Vmn2r-ps105			NA
SRR21586220_peak_23027	chr2	24976151	24976151	+	1.56323	NA	promoter-TSS (XM_006498022.3)	-promoter-TSS (XM_006498022.3)	-89	XM_006498022.3	Pnpla7	XM_006498017			Pnpla7			
SRR21586220_peak_15375	chr15	76544331	76544331	+	1.5597	NA	exon (NM_029643.4, exon 5 of 5)	-exon (NM_029643.4, exon 5 of 5)	5501	NM_029643.4	Slc52a2	NM_029643			Slc52a2			
SRR21586220_peak_26445	chr3	30621162	30621162	+	1.5597	NA	Intergenic	Intergenic	19075	NM_001289621.1	Mynn	NM_030557			Mynn			
SRR21586220_peak_5274	chr10	128491508	128491508	+	1.5597	NA	TTS (NM_001372395.1)	-TTS (NM_001372395.1)	1501	NM_001317219.1	Myl6	NM_001317218			Myl6			
SRR21586220_peak_5265	chr10	128386035	128386035	+	1.5597	NA	intron (NM_172790.2, intron 15 of 27)	-intron (NM_172790.2, intron 15 of 27)	-2797	NR_105880.1	Mir6915	NR_105880			Mir6915			
SRR21586220_peak_16161	chr15	101266239	101266239	+	1.5597	NA	promoter-TSS (NM_010444.2)	-promoter-TSS (NM_010444.2)	-607	NM_010444.2	Nr4a1	XM_006520456			Nr4a1			
SRR21586220_peak_14750	chr15	35938021	35938021	+	1.5597	NA	intron (NM_053071.2, intron 1 of 3)	-intron (NM_053071.2, intron 1 of 3)	225	NM_053071.2	Cox6c	NM_053071			Cox6c			
SRR21586220_peak_41550	chr8	106214107	106214107	+	1.5597	NA	intron (NM_145404.1, intron 2 of 17)	-intron (NM_145404.1, intron 2 of 17)	3053	NM_145404.1	Prmt7	XM_006530828			Prmt7			
SRR21586220_peak_7549a	chr11	96016863	96016863	+	1.55925	NA	Intergenic	Intergenic	-7669	XM_006532225.4	Gip	XM_006532224			Gip			
SRR21586220_peak_41713b	chr8	111766334	111766334	+	1.55872	NA	TTS (NM_001368335.1)	-TTS (NM_001368335.1)	-11623	XR_879199.3	Gm39252	XR_003947595			Gm39252			
SRR21586220_peak_6390	chr11	53336914	53336914	+	1.55865	NA	Intergenic	Intergenic	12225	NM_026479.4	Zcchc10	NM_026479			Zcchc10			
SRR21586220_peak_4508b	chr10	81351944	81351944	+	1.55865	NA	Intergenic	Intergenic	-1001	XM_030244905.1	Hmg20b	XM_006513249			Hmg20b			
SRR21586220_peak_36936	chr7	4309961	4309961	+	1.55865	NA	Intergenic	Intergenic	-27754	NM_001368364.1	Ncr1	NM_001368364			Ncr1			
SRR21586220_peak_24549	chr2	119300472	119300472	+	1.55613	NA	Intergenic	Intergenic	11730	NM_172269.3	Vps18	NM_172269			Vps18			
SRR21586220_peak_7039	chr11	76407312	76407312	+	1.55613	NA	exon (NM_019818.5, exon 1 of 4)	-exon (NM_019818.5, exon 1 of 4)	169	NM_023355.2	Timm22	NM_001291161			Timm22			
SRR21586220_peak_43494	chr9	72681966	72681966	+	1.55613	NA	intron (NM_010890.4, intron 5 of 28)	-intron (NM_010890.4, intron 5 of 28)	-11332	NM_001357998.1	Nedd4	NM_001357998			Nedd4			
SRR21586220_peak_2768	chr1	180980493	180980493	+	1.55613	NA	Intergenic	Intergenic	34582	XM_006496722.3	Tmem63a	NM_144794			Tmem63a			
SRR21586220_peak_35950	chr6	100273539	100273539	+	1.55613	NA	intron (NM_019743.3, intron 2 of 4)	-intron (NM_019743.3, intron 2 of 4)	13819	NM_019743.3	Rybp	NM_019743			Rybp			
SRR21586220_peak_12604	chr14	11764769	11764769	+	1.55613	NA	intron (XM_006517956.4, intron 2 of 28)	-intron (NM_008981.3, intron 2 of 29)	191671	XR_003951168.1	Gm52128	XR_003951168			Gm52128			
SRR21586220_peak_45602	chrX	130537530	130537530	+	1.55613	NA	Intergenic	Intergenic	-23741	Gm14987	Gm14987	Gm14987			Gm14987			NA
SRR21586220_peak_39819b	chr7	144864813	144864813	+	1.55424	NA	exon (NM_010202.6, exon 3 of 3)	-exon (NM_010202.6, exon 3 of 3)	3427	NM_010202.6	Fgf4	NM_010202			Fgf4			
SRR21586220_peak_19867	chr17	87180360	87180360	+	1.5527	NA	Intergenic	Intergenic	14582	NR_046016.1	C330024C12Rik	NR_046016			C330024C12Rik			
SRR21586220_peak_43723	chr9	88467741	88467741	+	1.5527	NA	intron (XM_006511294.3, intron 5 of 9)	-intron (NM_001284328.1, intron 6 of 11)	14656	NM_019796.5	Syncrip	XM_006511294			Syncrip			
SRR21586220_peak_13904	chr14	79344530	79344530	+	1.5527	NA	intron (XR_003950899.1, intron 13 of 13)	-intron (NM_025832.2, intron 14 of 19)	-42895	NM_025427.2	Rgcc	NM_025427			Rgcc			
SRR21586220_peak_33565	chr5	123765548	123765548	+	1.5527	NA	intron (XM_030254330.1, intron 11 of 62)	-intron (NM_001042421.1, intron 12 of 63)	-14141	XM_006530251.4	Kntc1	XM_030254330			Kntc1			
SRR21586220_peak_35883	chr6	95692739	95692739	+	1.5527	NA	exon (NM_001326558.1, exon 1 of 11)	-exon (NM_001326558.1, exon 1 of 11)	143	NM_001326558.1	Suclg2	NM_011507			Suclg2			
SRR21586220_peak_44002	chr9	107522501	107522501	+	1.5527	NA	intron (XM_017313497.2, intron 23 of 37)	-intron (NM_001174047.1, intron 24 of 38)	-11444	NM_019704.2	Tmem115	NM_019704			Tmem115			
SRR21586220_peak_20434	chr18	30347525	30347525	+	1.5527	NA	intron (XM_030250425.1, intron 25 of 25)	-intron (NM_181414.6, intron 24 of 24)	72574	Gm7926	Gm7926	Gm7926			Gm7926			NA
SRR21586220_peak_7320	chr11	87109968	87109968	+	1.55138	NA	intron (NM_025377.3_2, intron 1 of 3)	-intron (NM_025377.3_2, intron 1 of 3)	707	NM_025377.3_2	Ska2	NM_025377.3_2			Ska2			
SRR21586220_peak_5247a	chr10	128204674	128204674	+	1.55138	NA	exon (NM_001033264.3, exon 10 of 18)	-exon (NM_001033264.3, exon 10 of 18)	7120	NM_025716.2	Spryd4	NM_025716			Spryd4			
SRR21586220_peak_14178	chr14	118691718	118691718	+	1.551	NA	intron (XR_874344.3, intron 1 of 20)	-intron (NM_001033336.3, intron 1 of 30)	6023	XR_874959.1	Gm41247	XR_874959			Gm41247			
SRR21586220_peak_36644	chr6	136543418	136543418	+	1.551	NA	intron (XM_030255502.1, intron 1 of 14)	-intron (NM_019426.2, intron 1 of 14)	-7750	XM_006506389.4	Atf7ip	XM_030255502			Atf7ip			
SRR21586220_peak_16460a	chr16	11253366	11253366	+	1.54636	NA	exon (XM_030249388.1, exon 1 of 2)	-exon (XM_030249388.1, exon 1 of 2)	270	XM_030249388.1	LOC115488671	XM_030249388			LOC115488671			
SRR21586220_peak_7257c	chr11	84739078	84739078	+	1.54471	NA	Intergenic	Intergenic	-18646	NR_046197.1	1700109G15Rik	NR_046197			1700109G15Rik			
SRR21586220_peak_41658	chr8	109958416	109958416	+	1.54471	NA	intron (NM_028584.3, intron 2 of 2)	-intron (NM_028584.3, intron 2 of 2)	3789	NM_028584.3	Marveld3	NM_212447			Marveld3			
SRR21586220_peak_21480	chr19	4720898	4720898	+	1.54471	NA	promoter-TSS (XM_006531703.4)	-promoter-TSS (XM_006531703.4)	-54	XR_003952887.1	Gm42061	XR_003952887			Gm42061			
SRR21586220_peak_22698	chr2	4574398	4574398	+	1.54471	NA	intron (XM_030249169.1, intron 14 of 23)	-intron (NM_001177843.1, intron 14 of 23)	14644	NM_001177844.1	Frmd4a	XM_006497438			Frmd4a			
SRR21586220_peak_24817	chr2	131168752	131168752	+	1.54471	NA	Intergenic	Intergenic	6058	NM_027641.2	Spef1	NM_027641			Spef1			
SRR21586220_peak_25903	chr2	177376823	177376823	+	1.54471	NA	intron (Gm14412, intron 1 of 7)	-intron (Gm14412, intron 1 of 7)	17909	Gm14412	Gm14412	Gm14412			Gm14412			NA
SRR21586220_peak_38216	chr7	49471453	49471453	+	1.54471	NA	intron (XM_030243110.1, intron 11 of 35)	-intron (NM_001111016.1, intron 11 of 39)	-12693	XM_030243111.1	Nav2	XM_006541300			Nav2			
SRR21586220_peak_16809	chr16	22250610	22250610	+	1.54471	NA	intron (XM_017316896.2, intron 6 of 9)	-intron (NM_001330554.1, intron 5 of 8)	15344	XM_017316896.2	Tra2b	NM_001330554			Tra2b			
SRR21586220_peak_34443	chr6	5052242	5052242	+	1.54471	NA	intron (XR_003956395.1, intron 1 of 2)	-intron (NM_001363809.1, intron 3 of 15)	2446	XR_003956395.1	Gm52886	XR_003956395			Gm52886			
SRR21586220_peak_38562	chr7	80326174	80326174	+	1.54452	NA	intron (XM_017321917.1, intron 19 of 20)	-intron (NM_133952.2, intron 18 of 19)	-1487	XM_006540926.3	Rccd1	NM_173445			Rccd1			
SRR21586220_peak_26524a	chr3	34756251	34756251	+	1.54382	NA	Intergenic	Intergenic	-15824	NR_110488.1	Gm38509	NR_110488			Gm38509			
SRR21586220_peak_30055	chr4	119009305	119009305	+	1.54368	NA	Intergenic	Intergenic	-11268	XR_868062.2	Gm12865	XR_868059			Gm12865			
SRR21586220_peak_29107	chr4	53453184	53453184	+	1.5429	NA	intron (XM_006537533.3, intron 1 of 15)	-intron (NM_001159633.1, intron 1 of 12)	12732	XM_006537533.3	Slc44a1	XM_030253067			Slc44a1			
SRR21586220_peak_2025b	chr1	135729327	135729327	+	1.5429	NA	intron (NR_153810.1, intron 1 of 3)	-intron (NM_001360782.1, intron 1 of 5)	160	NM_007791.6	Csrp1	NM_007791			Csrp1			
SRR21586220_peak_33146	chr5	110786545	110786545	+	1.5429	NA	intron (XM_011249420.3, intron 26 of 27)	-intron (NM_001347394.1, intron 26 of 27)	-5896	XM_017321015.2	Pus1	XM_017321015			Pus1			
SRR21586220_peak_41875	chr8	121591398	121591398	+	1.54087	NA	intron (NM_026160.5, intron 1 of 3)	-intron (NM_001364358.1, intron 1 of 3)	960	NM_026160.5	Map1lc3b	NM_026160			Map1lc3b			
SRR21586220_peak_14406	chr15	9070635	9070635	+	1.54087	NA	promoter-TSS (NM_001040395.4_2)	-promoter-TSS (NM_001040395.4_2)	-625	NM_001085410.2_2	Nadk2	NM_001286253.1_2			Nadk2			
SRR21586220_peak_21235	chr18	76943080	76943080	+	1.54087	NA	Intergenic	Intergenic	-1035	NM_029826.2	Hdhd2	NM_001361227			Hdhd2			
SRR21586220_peak_36740	chr6	143117044	143117044	+	1.54087	NA	intron (NR_153819.1, intron 7 of 8)	-intron (NR_153819.1, intron 7 of 8)	-16889	XR_001785180.2	C2cd5	NM_001362114			C2cd5			
SRR21586220_peak_39323	chr7	122094726	122094726	+	1.54087	NA	intron (NM_028177.4, intron 2 of 4)	-intron (NM_001360743.1, intron 2 of 4)	7122	NR_153798.1	Ndufab1	NM_001360743			Ndufab1			
SRR21586220_peak_17050	chr16	32644451	32644451	+	1.54087	NA	promoter-TSS (NM_001110147.1)	-promoter-TSS (NM_001110147.1)	-192	NM_016788.3	Tnk2	XM_006522336			Tnk2			
SRR21586220_peak_30200	chr4	124442843	124442843	+	1.54087	NA	Intergenic	Intergenic	-8314	XR_376633.4	Gm31830	XR_376633			Gm31830			
SRR21586220_peak_34018	chr5	138180826	138180826	+	1.53954	NA	TTS (XM_006504551.2)	-TTS (XM_006504551.2)	6400	NM_001356600.1	Taf6	XM_011240940			Taf6			
SRR21586220_peak_7831a	chr11	101590290	101590290	+	1.53954	NA	intron (XM_030245875.1, intron 7 of 7)	-intron (NM_001359325.1, intron 7 of 7)	7991	NM_001359325.1	Tmem106a	NM_001359326			Tmem106a			
SRR21586220_peak_29754a	chr4	106379493	106379493	+	1.53954	NA	intron (XR_003954974.1, intron 29 of 57)	-intron (NM_183225.2, intron 28 of 67)	17023	XM_006503178.3	Usp24	XM_006503176			Usp24			
SRR21586220_peak_45944c	chrX	167158937	167158937	+	1.53954	NA	Intergenic	Intergenic	11151	XR_878311.1	Gm39549	XR_878311			Gm39549			
SRR21586220_peak_18900	chr17	35821593	35821593	+	1.53954	NA	promoter-TSS (NM_133662.2_3)	-promoter-TSS (NM_133662.2_3)	-120	NM_133662.2_3	Ier3	NM_133662.2_3			Ier3			
SRR21586220_peak_16616c	chr16	16912819	16912819	+	1.53931	NA	intron (XM_017317124.2, intron 3 of 7)	-intron (NM_176833.4, intron 3 of 7)	8448	XM_006522508.4	Ppm1f	NM_176833			Ppm1f			
SRR21586220_peak_45274	chrX	91842625	91842625	+	1.53765	NA	Intergenic	Intergenic	-10883	Gm46678	Gm46678	Gm46678			Gm46678			NA
SRR21586220_peak_33497	chr5	122176551	122176551	+	1.53765	NA	Intergenic	Intergenic	18276	NR_156471.1	Ppp1cc	NR_156472			Ppp1cc			
SRR21586220_peak_37889	chr7	38106839	38106839	+	1.53745	NA	intron (NM_007633.2, intron 1 of 11)	-intron (NM_007633.2, intron 1 of 11)	651	NM_007633.2	Ccne1	NM_007633			Ccne1			
SRR21586220_peak_19819	chr17	84463036	84463036	+	1.53705	NA	intron (XR_003952121.1, intron 2 of 31)	-intron (NM_183021.3, intron 2 of 37)	3172	NM_183021.3	Thada	XM_006524278			Thada			
SRR21586220_peak_18790b	chr17	33804503	33804503	+	1.53705	NA	Intergenic	Intergenic	-6020	NM_030697.3_4	Kank3	NM_001357162.1_3			Kank3			
SRR21586220_peak_43870	chr9	100392404	100392404	+	1.53429	NA	intron (XR_379751.2, intron 2 of 4)	-intron (XR_379751.2, intron 2 of 4)	611	XR_871064.1	Gm34397	XR_871064			Gm34397			
SRR21586220_peak_27060	chr3	84629280	84629280	+	1.53429	NA	Intergenic	Intergenic	25224	XR_001784062.1	Gm46836	XR_001784062			Gm46836			
SRR21586220_peak_26740	chr3	53555364	53555364	+	1.53429	NA	intron (NM_172862.3, intron 6 of 23)	-intron (NM_172862.3, intron 6 of 23)	43362	Gm23675	Gm23675	Gm23675			Gm23675			NA
SRR21586220_peak_46009	chrY	33219810	33219810	+	1.53429	NA	Intergenic	Intergenic	-26656	XM_017318699.1	Gm21756	XM_017318699			Gm21756			
SRR21586220_peak_34746	chr6	31066722	31066722	+	1.53429	NA	Intergenic	Intergenic	-3629	NR_029532.1	Mir29b-1	NR_029532			Mir29b-1			
SRR21586220_peak_13889	chr14	78775528	78775528	+	1.53429	NA	Intergenic	Intergenic	-42799	NM_001081336.2	Dgkh	XM_030247867			Dgkh			
SRR21586220_peak_35862	chr6	94238480	94238480	+	1.53429	NA	intron (XR_377424.3, intron 1 of 18)	-intron (NM_001029850.4, intron 1 of 23)	-1038	NR_130996.1	4930511A08Rik	NR_130996			4930511A08Rik			
SRR21586220_peak_15799	chr15	86169099	86169099	+	1.53429	NA	intron (XM_030248509.1, intron 1 of 11)	-intron (NM_145475.4, intron 1 of 12)	-16629	NR_155352.1	Gm15569	NR_155352			Gm15569			
SRR21586220_peak_28458	chr4	9031736	9031736	+	1.53429	NA	Intergenic	Intergenic	-23180	XR_390380.3	Gm34428	XR_390380			Gm34428			
SRR21586220_peak_33563	chr5	123739048	123739048	+	1.53429	NA	intron (XR_001784647.2, intron 5 of 10)	-intron (NM_001005525.2, intron 5 of 9)	10366	NR_153355.1	Rsrc2	NR_153355			Rsrc2			
SRR21586220_peak_38805	chr7	96301003	96301003	+	1.53429	NA	intron (XM_006507808.4, intron 1 of 32)	-intron (NM_001310760.1, intron 1 of 32)	-4664	NR_105818.1	Mir6394	NR_105818			Mir6394			
SRR21586220_peak_35499	chr6	72989058	72989058	+	1.53429	NA	Intergenic	Intergenic	-6048	Gm18402	Gm18402	Gm18402			Gm18402			NA
SRR21586220_peak_479	chr1	36119609	36119609	+	1.53429	NA	Intergenic	Intergenic	-12376	XR_003948643.1	Gm33280	XR_003948643			Gm33280			
SRR21586220_peak_10157	chr12	105907915	105907915	+	1.53429	NA	Intergenic	Intergenic	-1127	XR_381890.2	Gm32370	XR_381889			Gm32370			
SRR21586220_peak_15328	chr15	75642356	75642356	+	1.53429	NA	exon (XR_003951662.1, exon 2 of 3)	-exon (XR_003951662.1, exon 2 of 3)	-2665	XR_003951643.1	2810039B14Rik	XR_003951643			2810039B14Rik			
SRR21586220_peak_36955	chr7	4776794	4776794	+	1.53429	NA	intron (XM_017321988.2, intron 1 of 4)	-intron (NM_001290423.1, intron 1 of 4)	467	XM_030242164.1	Il11	NM_008350			Il11			
SRR21586220_peak_17733	chr16	91847810	91847810	+	1.53429	NA	intron (XR_001781793.1, intron 20 of 29)	-intron (NM_001110275.1, intron 19 of 28)	44536	XM_006522937.3	Itsn1	NM_001110275			Itsn1			
SRR21586220_peak_27330	chr3	92010529	92010529	+	1.53429	NA	Intergenic	Intergenic	-1948	XM_006501471.2	Pglyrp3	XM_006501471			Pglyrp3			
SRR21586220_peak_37102	chr7	13016621	13016621	+	1.53388	NA	Intergenic	Intergenic	-6574	XM_006539803.2	Zbtb45	NM_001360833			Zbtb45			
SRR21586220_peak_18108	chr17	14100345	14100345	+	1.53226	NA	Intergenic	Intergenic	7189	XM_011246736.1	4930488N24Rik	XM_011246738			4930488N24Rik			
SRR21586220_peak_1384a	chr1	89876483	89876483	+	1.53179	NA	intron (NM_178119.3, intron 16 of 17)	-intron (NM_001037136.1, intron 15 of 16)	54693	NM_010262.3	Gbx2	NM_010262			Gbx2			
SRR21586220_peak_29154	chr4	55205780	55205780	+	1.53142	NA	Intergenic	Intergenic	-2120	XR_390581.4	Gm34231	XR_390581			Gm34231			
SRR21586220_peak_8000a	chr11	106255526	106255526	+	1.53059	NA	promoter-TSS (NM_008950.1)	-promoter-TSS (NM_008950.1)	558	NM_025310.3	Ftsj3	NM_025310			Ftsj3			
SRR21586220_peak_413b	chr1	34007351	34007351	+	1.53059	NA	intron (XM_030246500.1, intron 4 of 101)	-intron (NM_001276764.1, intron 4 of 102)	1657	XM_017314712.2	Dst	XM_006495678			Dst			
SRR21586220_peak_31085b	chr4	145870990	145870990	+	1.52989	NA	Intergenic	Intergenic	-26259	Gm13246	Gm13246	Gm13246			Gm13246			NA
SRR21586220_peak_3411	chr10	25782654	25782654	+	1.5286	NA	intron (NR_045349.1, intron 4 of 4)	-intron (NR_045349.1, intron 4 of 4)	-48470	Gm19801	Gm19801	Gm19801			Gm19801			NA
SRR21586220_peak_17874	chr17	3461150	3461150	+	1.5286	NA	TTS (Gm7043)	-TTS (Gm7043)	1182	Gm7043	Gm7043	Gm7043			Gm7043			NA
SRR21586220_peak_41428	chr8	95478229	95478229	+	1.5286	NA	intron (XM_017312556.2, intron 2 of 10)	-intron (NM_009974.3, intron 2 of 11)	9931	XM_030243279.1	Csnk2a2	XM_030243279			Csnk2a2			
SRR21586220_peak_2114	chr1	139480412	139480412	+	1.5286	NA	exon (NM_009791.4, exon 18 of 28)	-exon (NM_009791.4, exon 18 of 28)	5818	XM_006529108.4	Aspm	XM_006529108			Aspm			
SRR21586220_peak_8841	chr12	21471170	21471170	+	1.5286	NA	Intergenic	Intergenic	53288	NR_166748.1	Gm4419	NR_166748			Gm4419			
SRR21586220_peak_11500	chr13	64080548	64080548	+	1.5286	NA	intron (XM_006517108.3, intron 2 of 9)	-intron (NM_008291.3, intron 2 of 10)	8653	NM_008291.3	Hsd17b3	XM_006517108			Hsd17b3			
SRR21586220_peak_24621	chr2	121427007	121427007	+	1.5286	NA	intron (NM_007952.2, intron 4 of 12)	-intron (NM_007952.2, intron 4 of 12)	-12409	XM_006499081.4	Catsper2	XM_030249229			Catsper2			
SRR21586220_peak_42041	chr8	126939059	126939059	+	1.52743	NA	intron (NM_024214.2, intron 3 of 4)	-intron (NM_024214.2, intron 3 of 4)	5921	XR_003947684.1	LOC115487043	XR_003947684			LOC115487043			
SRR21586220_peak_7221	chr11	83237571	83237571	+	1.52631	NA	Intergenic	Intergenic	13995	NR_015519.1_4	AI662270	NR_015519.1_2			AI662270			
